state_code,state,county,value,population,fips,measure_id
TX,Texas,Caldwell,40.4,46791,48055,OBESITY
WA,Washington,Stevens,8.1,47426,53065,ACCESS2
WY,Wyoming,Sweetwater,6.7,41614,56037,CANCER
TX,Texas,Titus,8.2,31183,48449,HEARING
TX,Texas,Hidalgo,4.8,880356,48215,CANCER
PA,Pennsylvania,Potter,20.1,16259,42105,CSMOKING
VA,Virginia,Botetourt,15.7,33866,51023,BINGE
SC,South Carolina,Hampton,8.5,18180,45049,HEARING
WV,West Virginia,Barbour,7.8,15468,54001,CANCER
VA,Virginia,Albemarle,5.4,113535,51003,ACCESS2
TX,Texas,Haskell,38.2,5411,48207,DISABILITY
VA,Virginia,Lancaster,11.5,10928,51103,COGNITION
SC,South Carolina,Greenville,7,533834,45045,CANCER
UT,Utah,Rich,8.6,2597,49033,HEARING
TX,Texas,Lynn,40.2,5688,48305,OBESITY
VA,Virginia,Alleghany,8.6,14986,51005,CHD
TN,Tennessee,Decatur,5.5,11391,47039,SELFCARE
WA,Washington,Snohomish,4.7,833540,53061,CHD
TX,Texas,Terrell,14.4,724,48443,CSMOKING
TN,Tennessee,Johnson,5.9,18170,47091,SELFCARE
TX,Texas,Jefferson,82.2,253704,48245,CHOLSCREEN
TX,Texas,Culberson,19.4,2193,48109,COGNITION
TX,Texas,Johnson,71.9,187280,48251,CHECKUP
WV,West Virginia,Taylor,8.1,16492,54091,CANCER
WI,Wisconsin,Kewaunee,10,20543,55061,CASTHMA
VA,Virginia,Williamsburg,11,15590,51830,CASTHMA
VT,Vermont,Windham,69.4,46090,50025,CHECKUP
WV,West Virginia,Taylor,87.3,16492,54091,CHOLSCREEN
PA,Pennsylvania,Perry,22.5,45986,42099,DEPRESSION
PA,Pennsylvania,Lehigh,33.5,375539,42077,HIGHCHOL
SC,South Carolina,Kershaw,16.3,66130,45055,MHLTH
SC,South Carolina,Saluda,17,18821,45081,MHLTH
TN,Tennessee,McMinn,21.8,54059,47107,GHLTH
TN,Tennessee,White,36.3,27650,47185,OBESITY
PA,Pennsylvania,Philadelphia,4.9,1576251,42101,SELFCARE
TN,Tennessee,Sevier,81.4,99517,47155,BPMED
TN,Tennessee,Cocke,76.5,36418,47029,CHECKUP
SD,South Dakota,Hanson,9.7,3505,46061,PHLTH
TN,Tennessee,Haywood,15.7,17694,47075,ACCESS2
WI,Wisconsin,Winnebago,78.1,171623,55139,BPMED
TN,Tennessee,Cannon,3.5,14553,47015,KIDNEY
VA,Virginia,Amelia,7.6,13268,51007,CHD
TX,Texas,Madison,6.4,13718,48313,VISION
WV,West Virginia,Randolph,8.2,27806,54083,CANCER
UT,Utah,Utah,3.5,684986,49049,CHD
WV,West Virginia,Wetzel,39,14170,54103,ARTHRITIS
TN,Tennessee,Hamilton,10.7,369135,47065,ACCESS2
TX,Texas,Karnes,22.5,14754,48255,ARTHRITIS
VA,Virginia,Sussex,6.1,10763,51183,HEARING
WI,Wisconsin,Portage,7.2,70468,55097,CANCER
PA,Pennsylvania,Lebanon,16.1,143493,42075,BINGE
TN,Tennessee,Morgan,3.6,21254,47129,KIDNEY
VA,Virginia,Lynchburg,7.8,79009,51680,ACCESS2
WV,West Virginia,Calhoun,16.2,6176,54013,COPD
TX,Texas,Throckmorton,16.9,1495,48447,ACCESS2
TN,Tennessee,Grainger,12.9,23763,47057,BINGE
WV,West Virginia,Jefferson,7.5,58370,54037,HEARING
SD,South Dakota,Stanley,8.4,3032,46117,CASTHMA
VA,Virginia,Norfolk,10.8,235089,51710,DIABETES
TX,Texas,Andrews,12.2,18440,48003,DIABETES
VA,Virginia,Buckingham,5.7,16947,51029,SELFCARE
TX,Texas,Sherman,4.8,2798,48421,SELFCARE
TX,Texas,Real,27.1,2826,48385,GHLTH
VA,Virginia,Montgomery,13.9,98473,51121,COGNITION
TX,Texas,Cameron,16.9,423029,48061,MHLTH
TX,Texas,Terry,9.7,11754,48445,VISION
WA,Washington,Thurston,16.5,297977,53067,MHLTH
VA,Virginia,Fauquier,6.3,73815,51061,COPD
TX,Texas,Aransas,41.6,24510,48007,BPHIGH
TN,Tennessee,Sumner,7.2,200557,47165,HEARING
WI,Wisconsin,Juneau,8.4,26802,55057,CANCER
TX,Texas,Oldham,8.2,1717,48359,COPD
TX,Texas,Waller,17.8,59781,48473,BINGE
TX,Texas,Jim Wells,71.1,38847,48249,CHECKUP
TX,Texas,Kendall,13.8,46788,48259,ACCESS2
SC,South Carolina,Lancaster,33.2,100336,45057,OBESITY
WI,Wisconsin,Fond du Lac,75.1,104362,55039,CHECKUP
SD,South Dakota,Fall River,77.9,7202,46047,CHECKUP
WV,West Virginia,Webster,12.2,8249,54101,HEARING
SC,South Carolina,Fairfield,10.5,20690,45039,CASTHMA
TX,Texas,Cochran,40.2,2516,48079,LPA
TX,Texas,Kimble,13.9,4365,48267,BINGE
TN,Tennessee,Dickson,34,55292,47043,DISABILITY
WV,West Virginia,Brooke,19.5,22140,54009,MOBILITY
TN,Tennessee,Lewis,5.7,12857,47101,SELFCARE
UT,Utah,Cache,14.9,137417,49005,COGNITION
TX,Texas,Washington,85.5,35891,48477,CHOLSCREEN
WA,Washington,Clark,32.2,511404,53011,HIGHCHOL
WI,Wisconsin,Juneau,28,26802,55057,DISABILITY
TX,Texas,Hardin,8.8,56973,48199,COPD
WV,West Virginia,Greenbrier,22.5,32608,54025,MOBILITY
SD,South Dakota,Hughes,26.7,17694,46065,ARTHRITIS
VA,Virginia,Essex,7.9,10573,51057,HEARING
VA,Virginia,Radford,16.6,16499,51750,GHLTH
TN,Tennessee,Macon,32.2,25699,47111,ARTHRITIS
TX,Texas,Refugio,28.2,6756,48391,ACCESS2
TN,Tennessee,Polk,11.3,17776,47139,COPD
TX,Texas,Houston,26.7,22241,48225,GHLTH
SD,South Dakota,Hand,36.5,3095,46059,BPHIGH
WY,Wyoming,Hot Springs,12.2,4597,56017,ACCESS2
TX,Texas,Jack,35.6,8712,48237,DISABILITY
TX,Texas,Navarro,78.4,53591,48349,BPMED
TX,Texas,Starr,42.6,66049,48427,LPA
TX,Texas,Floyd,37.4,5350,48153,BPHIGH
TN,Tennessee,Claiborne,11.6,32267,47025,COPD
TN,Tennessee,Hardin,12,26892,47071,COPD
PA,Pennsylvania,Susquehanna,33.7,38389,42115,DISABILITY
VA,Virginia,Newport News,45,184587,51700,OBESITY
TX,Texas,Crockett,71.7,3068,48105,CHECKUP
SC,South Carolina,McCormick,7.1,9760,45065,VISION
TX,Texas,Dickens,40.1,1740,48125,BPHIGH
PA,Pennsylvania,Jefferson,37.8,44114,42065,HIGHCHOL
TX,Texas,Hale,37.3,32220,48189,HIGHCHOL
SD,South Dakota,Walworth,38.1,5248,46129,HIGHCHOL
TX,Texas,Potter,3.7,116547,48375,STROKE
WI,Wisconsin,Waupaca,7.1,51570,55135,CHD
VA,Virginia,Colonial Heights,14.9,18273,51570,CSMOKING
TX,Texas,Cochran,23.5,2516,48079,MOBILITY
TX,Texas,Bowie,17.3,92581,48037,ACCESS2
WI,Wisconsin,Crawford,33.3,16075,55023,ARTHRITIS
WV,West Virginia,Lincoln,11.1,20126,54043,HEARING
UT,Utah,Utah,16,684986,49049,MHLTH
SD,South Dakota,Lake,26.1,10851,46079,DISABILITY
TX,Texas,Dallas,5.2,2586050,48113,CHD
WI,Wisconsin,Juneau,21.1,26802,55057,BINGE
PA,Pennsylvania,Venango,15.4,49938,42121,MHLTH
WI,Wisconsin,Iron,4.4,6178,55051,STROKE
SC,South Carolina,Dillon,18.4,28087,45033,ACCESS2
TX,Texas,Irion,22.1,1552,48235,DEPRESSION
TX,Texas,Morris,10,12030,48343,INDEPLIVE
TN,Tennessee,Dyer,80.9,36615,47045,BPMED
SD,South Dakota,Bon Homme,8.6,7014,46009,CASTHMA
VA,Virginia,Buchanan,5,19816,51027,STROKE
WV,West Virginia,Wirt,87.3,5063,54105,CHOLSCREEN
SD,South Dakota,Faulk,12,2137,46049,DIABETES
VA,Virginia,Prince Edward,77.8,21932,51147,BPMED
TX,Texas,Denton,34.9,941647,48121,HIGHCHOL
SC,South Carolina,Bamberg,80.9,13189,45009,CHECKUP
TX,Texas,Duval,41.2,9756,48131,OBESITY
TX,Texas,Zavala,23,9534,48507,ARTHRITIS
SC,South Carolina,Lexington,13,300137,45063,COGNITION
VT,Vermont,Washington,6.4,59969,50023,ACCESS2
WA,Washington,Lewis,25.5,84398,53041,DEPRESSION
TX,Texas,Victoria,6.8,90964,48469,CHD
WA,Washington,Skagit,4.6,130696,53057,VISION
TX,Texas,Zapata,36.6,13908,48505,BPHIGH
WY,Wyoming,Converse,14.5,13672,56009,MHLTH
SD,South Dakota,Kingsbury,14.6,5192,46077,CSMOKING
VA,Virginia,Greene,16.2,20968,51079,BINGE
TX,Texas,Young,19.7,17977,48503,GHLTH
WI,Wisconsin,Racine,8.3,196896,55101,ACCESS2
WI,Wisconsin,Winnebago,10.3,171623,55139,PHLTH
WI,Wisconsin,Green Lake,14,19229,55047,MHLTH
TX,Texas,Jefferson,32.9,253704,48245,LPA
WI,Wisconsin,Vernon,11,30915,55123,DIABETES
TN,Tennessee,Robertson,79.2,74098,47147,BPMED
WA,Washington,Klickitat,14.8,23118,53039,CSMOKING
SD,South Dakota,Douglas,14.2,2821,46043,GHLTH
TX,Texas,Hays,2.6,255397,48209,KIDNEY
TN,Tennessee,Van Buren,16.9,6324,47175,DIABETES
WI,Wisconsin,Door,41.5,30369,55029,HIGHCHOL
WY,Wyoming,Hot Springs,20.1,4597,56017,DEPRESSION
SD,South Dakota,Kingsbury,6.8,5192,46077,COPD
TN,Tennessee,Crockett,27.5,13979,47033,DEPRESSION
WY,Wyoming,Crook,18.6,7315,56011,DEPRESSION
WA,Washington,Pierce,25.8,925708,53053,DEPRESSION
TN,Tennessee,Putnam,13.7,81188,47141,PHLTH
WV,West Virginia,Pendleton,13.4,6142,54071,COPD
TX,Texas,Hemphill,76.9,3271,48211,BPMED
VA,Virginia,Alleghany,8.8,14986,51005,INDEPLIVE
TX,Texas,Bexar,12.1,2028236,48029,PHLTH
WI,Wisconsin,Taylor,7.5,19923,55119,ACCESS2
WI,Wisconsin,Barron,20.2,46719,55005,BINGE
WY,Wyoming,Johnson,3.7,8623,56019,KIDNEY
TX,Texas,King,18,258,48269,COGNITION
TN,Tennessee,Sevier,32.3,99517,47155,LPA
WI,Wisconsin,Columbia,9.2,58488,55021,DIABETES
VA,Virginia,Buchanan,24.9,19816,51027,CSMOKING
WV,West Virginia,Doddridge,35.8,7735,54017,ARTHRITIS
VA,Virginia,Pulaski,7.9,33759,51155,HEARING
SD,South Dakota,Bon Homme,34.3,7014,46009,BPHIGH
VA,Virginia,Campbell,3.8,55492,51031,STROKE
TN,Tennessee,Williamson,28.4,255735,47187,OBESITY
SD,South Dakota,Lawrence,31.3,26165,46081,OBESITY
WV,West Virginia,McDowell,22,18363,54047,PHLTH
TX,Texas,Panola,13.5,22675,48365,DIABETES
SD,South Dakota,Todd,4.6,9286,46121,KIDNEY
PA,Pennsylvania,Lehigh,6.8,375539,42077,COPD
TN,Tennessee,Gibson,10.9,50541,47053,CASTHMA
TX,Texas,Crosby,4.3,5106,48107,STROKE
WV,West Virginia,Barbour,25.4,15468,54001,GHLTH
WI,Wisconsin,Manitowoc,75.6,81505,55071,CHECKUP
VA,Virginia,Wise,6.1,35647,51195,VISION
TX,Texas,Bastrop,34.2,102058,48021,BPHIGH
PA,Pennsylvania,Wyoming,16.8,26034,42131,BINGE
VA,Virginia,Charlottesville,16.9,45672,51540,MHLTH
VA,Virginia,Charlotte,78.6,11448,51037,CHECKUP
VA,Virginia,Highland,90.1,2226,51091,CHOLSCREEN
TX,Texas,Franklin,28.2,10464,48159,ARTHRITIS
VA,Virginia,Botetourt,6.9,33866,51023,INDEPLIVE
TN,Tennessee,Polk,87,17776,47139,CHOLSCREEN
TN,Tennessee,Scott,4.3,21917,47151,STROKE
WI,Wisconsin,Oneida,10.2,38259,55085,COGNITION
VA,Virginia,Westmoreland,4.3,18731,51193,KIDNEY
WV,West Virginia,Pocahontas,13.1,7841,54075,INDEPLIVE
PA,Pennsylvania,Schuylkill,36.6,143264,42107,HIGHCHOL
SD,South Dakota,Aurora,13,2748,46003,GHLTH
SD,South Dakota,Campbell,4.2,1380,46021,STROKE
TX,Texas,Duval,39.8,9756,48131,ACCESS2
TN,Tennessee,Loudon,34.8,56690,47105,DISABILITY
SD,South Dakota,Lyman,10.4,3764,46085,HEARING
SC,South Carolina,Hampton,9.4,18180,45049,VISION
SC,South Carolina,Dorchester,20.5,163327,45035,DEPRESSION
VA,Virginia,Charlottesville,29.2,45672,51540,BPHIGH
PA,Pennsylvania,Somerset,38.5,73627,42111,HIGHCHOL
TN,Tennessee,Madison,4,98775,47113,STROKE
WY,Wyoming,Sweetwater,9.6,41614,56037,DIABETES
WI,Wisconsin,Crawford,81.8,16075,55023,CHOLSCREEN
TX,Texas,Wichita,7.3,130069,48485,HEARING
TX,Texas,Jackson,8.5,15121,48239,COPD
WV,West Virginia,Hancock,42.9,28656,54029,BPHIGH
WV,West Virginia,Wyoming,45,21051,54109,HIGHCHOL
TX,Texas,McLennan,10.1,263115,48309,CASTHMA
PA,Pennsylvania,Luzerne,3.6,326053,42079,STROKE
TX,Texas,Nolan,26.8,14597,48353,ACCESS2
TN,Tennessee,Perry,25.6,8472,47135,GHLTH
PA,Pennsylvania,Washington,3.3,209470,42125,SELFCARE
TX,Texas,Dimmit,46,8473,48127,LPA
TX,Texas,Roberts,16.7,797,48393,GHLTH
TX,Texas,Chambers,83.3,48865,48071,CHOLSCREEN
WV,West Virginia,Jackson,11.8,27738,54035,CASTHMA
WA,Washington,Pierce,30.4,925708,53053,BPHIGH
TX,Texas,Wharton,5.3,41721,48481,SELFCARE
WV,West Virginia,Berkeley,6.8,126069,54003,CANCER
WI,Wisconsin,Waushara,10.1,24828,55137,CASTHMA
WV,West Virginia,Lewis,79.1,16892,54041,CHECKUP
VA,Virginia,Lexington,12.5,7456,51678,GHLTH
SC,South Carolina,Beaufort,3.6,191748,45013,SELFCARE
TX,Texas,Ward,9.6,11194,48475,CASTHMA
WV,West Virginia,Doddridge,25.4,7735,54017,DEPRESSION
SD,South Dakota,Spink,3.5,6269,46115,STROKE
UT,Utah,San Juan,7.2,14489,49037,VISION
WY,Wyoming,Goshen,9.3,12537,56015,CASTHMA
SC,South Carolina,Greenwood,18.1,69241,45047,CSMOKING
TX,Texas,Parmer,6.9,9813,48369,CHD
TX,Texas,Rockwall,74.8,116381,48397,BPMED
WA,Washington,Whitman,21.1,47873,53075,MHLTH
SD,South Dakota,Brookings,5.5,34639,46011,CANCER
TX,Texas,Rains,36.2,12509,48379,OBESITY
WI,Wisconsin,Grant,27,52110,55043,ARTHRITIS
PA,Pennsylvania,Warren,20.9,38134,42123,DEPRESSION
TX,Texas,Hardin,15.7,56973,48199,MOBILITY
SC,South Carolina,Saluda,31.6,18821,45081,LPA
VA,Virginia,Floyd,30.2,15566,51063,DISABILITY
TX,Texas,Andrews,21.2,18440,48003,ARTHRITIS
UT,Utah,Daggett,9.3,976,49009,CANCER
PA,Pennsylvania,Lawrence,9,85497,42073,COPD
TN,Tennessee,Maury,77.4,104760,47119,CHECKUP
WV,West Virginia,Braxton,14.8,12247,54007,COPD
VA,Virginia,King and Queen,78.5,6662,51097,CHECKUP
TX,Texas,DeWitt,83.8,19918,48123,CHOLSCREEN
VA,Virginia,Buckingham,30,16947,51029,LPA
VT,Vermont,Windham,3.4,46090,50025,KIDNEY
TX,Texas,Dallam,24.5,7172,48111,ARTHRITIS
TN,Tennessee,Rhea,8,33136,47143,CANCER
TX,Texas,Jack,3.8,8712,48237,STROKE
TN,Tennessee,Loudon,83.8,56690,47105,BPMED
UT,Utah,Duchesne,3.9,19790,49013,SELFCARE
RI,Rhode Island,Providence,12.2,658221,44007,CASTHMA
WI,Wisconsin,Iowa,19.9,23756,55049,LPA
WY,Wyoming,Washakie,9.4,7705,56043,CASTHMA
SC,South Carolina,Richland,84.1,418307,45079,CHOLSCREEN
TX,Texas,Hutchinson,5.6,20495,48233,VISION
VA,Virginia,Hampton,41.8,137746,51650,OBESITY
SD,South Dakota,Moody,27,6315,46101,ARTHRITIS
PA,Pennsylvania,Perry,13.6,45986,42099,COGNITION
SD,South Dakota,Jackson,17.8,2878,46071,DIABETES
TN,Tennessee,Loudon,14.1,56690,47105,PHLTH
WI,Wisconsin,Calumet,5.6,52539,55015,CHD
WI,Wisconsin,Columbia,23.1,58488,55021,DISABILITY
VA,Virginia,Bedford,6.9,80131,51019,INDEPLIVE
WI,Wisconsin,Florence,36.3,4593,55037,ARTHRITIS
WI,Wisconsin,Waupaca,34.9,51570,55135,BPHIGH
TX,Texas,McMullen,15.5,608,48311,PHLTH
TN,Tennessee,Bradley,10.8,110162,47011,CASTHMA
TN,Tennessee,Jefferson,76.8,55624,47089,CHECKUP
VA,Virginia,Prince George,24.2,42880,51149,LPA
WI,Wisconsin,Trempealeau,3.3,30724,55121,KIDNEY
VT,Vermont,Essex,13.9,5925,50009,PHLTH
WA,Washington,Jefferson,24.7,33605,53031,DEPRESSION
TX,Texas,Kenedy,21.8,340,48261,MOBILITY
WV,West Virginia,Webster,15.8,8249,54101,COPD
TX,Texas,Hale,69.7,32220,48189,CHECKUP
TX,Texas,Ward,13.9,11194,48475,PHLTH
WV,West Virginia,Wetzel,16.3,14170,54103,PHLTH
TX,Texas,Reeves,36.3,14487,48389,HIGHCHOL
TX,Texas,McLennan,33.8,263115,48309,BPHIGH
PA,Pennsylvania,Susquehanna,4,38389,42115,STROKE
TX,Texas,San Augustine,48,7922,48405,BPHIGH
TX,Texas,Orange,13,84742,48361,PHLTH
TN,Tennessee,Bedford,85.5,51119,47003,CHOLSCREEN
TX,Texas,Montgomery,2.9,648886,48339,KIDNEY
VA,Virginia,Amherst,4,31273,51009,STROKE
WV,West Virginia,Ohio,12.7,41776,54069,BINGE
SD,South Dakota,Bennett,19.4,3406,46007,MOBILITY
SC,South Carolina,Cherokee,5.2,56052,45021,SELFCARE
VA,Virginia,Hanover,27.6,111603,51085,ARTHRITIS
WI,Wisconsin,Dane,2.5,563951,55025,KIDNEY
TX,Texas,Kaufman,17.8,157768,48257,GHLTH
VA,Virginia,Brunswick,7.4,15940,51025,CANCER
SD,South Dakota,Buffalo,36,1923,46017,BPHIGH
SC,South Carolina,Laurens,79.4,67803,45059,CHECKUP
WY,Wyoming,Lincoln,11.2,20153,56023,PHLTH
SD,South Dakota,Charles Mix,14.3,9163,46023,COGNITION
SC,South Carolina,Dorchester,5,163327,45035,VISION
WI,Wisconsin,Waupaca,74.8,51570,55135,CHECKUP
TX,Texas,Dallam,18.5,7172,48111,MOBILITY
UT,Utah,Tooele,5.8,76640,49045,HEARING
VA,Virginia,Gloucester,6.6,39069,51073,ACCESS2
TN,Tennessee,Hardin,10.6,26892,47071,INDEPLIVE
TX,Texas,Brewster,13.7,9450,48043,DIABETES
SD,South Dakota,Turner,11.9,8708,46125,MHLTH
WA,Washington,Stevens,15.9,47426,53065,MOBILITY
TX,Texas,Morris,9.8,12030,48343,COPD
VT,Vermont,Washington,8.1,59969,50023,CANCER
TX,Texas,Marion,6.3,9645,48315,SELFCARE
TN,Tennessee,Franklin,8.8,43215,47051,HEARING
WI,Wisconsin,Ashland,13.2,16107,55003,COGNITION
WA,Washington,Kitsap,16.3,274314,53035,BINGE
WI,Wisconsin,Washington,12,137175,55131,GHLTH
UT,Utah,Juab,77.3,12155,49023,CHOLSCREEN
WA,Washington,Klickitat,15.4,23118,53039,BINGE
VA,Virginia,York,2.6,70915,51199,SELFCARE
WI,Wisconsin,Rock,3.1,164381,55105,STROKE
TX,Texas,Jasper,24.2,32975,48241,DEPRESSION
WA,Washington,Kittitas,20.2,45499,53037,LPA
WI,Wisconsin,Marinette,13.4,41875,55075,MHLTH
WV,West Virginia,Berkeley,9,126069,54003,INDEPLIVE
TX,Texas,Sutton,26.2,3319,48435,ARTHRITIS
WV,West Virginia,Greenbrier,11.7,32608,54025,INDEPLIVE
TX,Texas,Presidio,11.1,6140,48377,COPD
UT,Utah,Washington,8.6,191226,49053,CSMOKING
SC,South Carolina,Calhoun,13.7,14165,45017,ACCESS2
TN,Tennessee,Meigs,22.3,13049,47121,GHLTH
WI,Wisconsin,Jefferson,19.3,84943,55055,LPA
VA,Virginia,Spotsylvania,25.3,143676,51177,DISABILITY
SD,South Dakota,Brule,7.9,5242,46015,COPD
TX,Texas,Swisher,10.1,7008,48437,CASTHMA
TX,Texas,Waller,21.9,59781,48473,DEPRESSION
SD,South Dakota,Gregory,12.1,3977,46053,COGNITION
TX,Texas,Schleicher,25.7,2429,48413,ARTHRITIS
TX,Texas,King,17,258,48269,PHLTH
PA,Pennsylvania,Monroe,10.6,169273,42089,CASTHMA
SD,South Dakota,Day,17.8,5414,46037,CSMOKING
TX,Texas,Milam,16.4,25106,48331,MHLTH
TX,Texas,Hudspeth,19.4,3287,48229,MHLTH
SD,South Dakota,Hutchinson,35.1,7411,46067,OBESITY
WA,Washington,Chelan,10.5,79646,53007,DIABETES
VA,Virginia,Lancaster,47,10928,51103,HIGHCHOL
WV,West Virginia,Brooke,38.1,22140,54009,DISABILITY
VA,Virginia,Franklin,22.6,54938,51067,DEPRESSION
TX,Texas,Hudspeth,34.4,3287,48229,GHLTH
WI,Wisconsin,Sawyer,32.4,18295,55113,ARTHRITIS
VA,Virginia,Frederick,27.1,93717,51069,DISABILITY
VA,Virginia,Smyth,22,29477,51173,GHLTH
SD,South Dakota,Marshall,12.7,4304,46091,GHLTH
TN,Tennessee,Bedford,13.2,51119,47003,DIABETES
WI,Wisconsin,Walworth,11,106799,55127,COGNITION
TX,Texas,Navarro,10.1,53591,48349,INDEPLIVE
SD,South Dakota,Potter,86.8,2475,46107,CHOLSCREEN
UT,Utah,Carbon,17.6,20372,49007,MHLTH
WI,Wisconsin,Outagamie,10.1,191545,55087,COGNITION
TX,Texas,Burleson,35.9,18051,48051,OBESITY
TX,Texas,Fort Bend,5,858527,48157,HEARING
WI,Wisconsin,Rusk,8.7,14123,55107,COPD
TX,Texas,Lamb,20.3,12898,48279,MOBILITY
VA,Virginia,Page,8.2,23807,51139,HEARING
TX,Texas,Randall,70.6,143854,48381,CHECKUP
TN,Tennessee,Montgomery,10.4,227900,47125,CASTHMA
WV,West Virginia,Pleasants,10.4,7601,54073,COPD
SD,South Dakota,Brookings,2.3,34639,46011,KIDNEY
WI,Wisconsin,Dane,27.3,563951,55025,OBESITY
TX,Texas,Camp,74,12616,48063,CHECKUP
TN,Tennessee,Hamblen,22.8,64468,47063,CSMOKING
UT,Utah,Garfield,31.1,5129,49017,DISABILITY
TX,Texas,Baylor,85.7,3477,48023,CHOLSCREEN
UT,Utah,Summit,70.1,43093,49043,CHECKUP
VA,Virginia,Fluvanna,14.4,27723,51065,MHLTH
WV,West Virginia,Wayne,44.9,38498,54099,BPHIGH
VA,Virginia,Galax,7.9,6660,51640,CANCER
SC,South Carolina,Orangeburg,7.7,82962,45075,HEARING
WA,Washington,Adams,22.7,20621,53001,DEPRESSION
TX,Texas,McCulloch,19.5,7533,48307,MOBILITY
WA,Washington,Clallam,4.2,78209,53009,SELFCARE
VT,Vermont,Addison,9.1,37260,50001,PHLTH
UT,Utah,Box Elder,12.9,59688,49003,BINGE
SD,South Dakota,Roberts,80.2,10163,46109,BPMED
VA,Virginia,Goochland,34,25488,51075,OBESITY
TX,Texas,Hockley,6.8,21363,48219,CHD
TX,Texas,Kaufman,83.3,157768,48257,CHOLSCREEN
SC,South Carolina,Beaufort,29.4,191748,45013,ARTHRITIS
TX,Texas,Palo Pinto,84.2,28686,48363,CHOLSCREEN
TN,Tennessee,Carroll,14.5,28432,47017,DIABETES
TX,Texas,Bastrop,36.9,102058,48021,OBESITY
PA,Pennsylvania,Union,7.3,42568,42119,CANCER
TN,Tennessee,Gibson,37.5,50541,47053,DISABILITY
WY,Wyoming,Natrona,78.8,79555,56025,CHOLSCREEN
TX,Texas,Liberty,16.7,97621,48291,MOBILITY
TN,Tennessee,Marshall,32.8,34984,47117,OBESITY
TX,Texas,Brazos,5.2,237032,48041,VISION
SD,South Dakota,Haakon,83.5,1835,46055,BPMED
TX,Texas,Hardeman,22.3,3552,48197,DEPRESSION
TN,Tennessee,Hawkins,10.1,57288,47073,INDEPLIVE
VA,Virginia,Salem,86.2,25373,51775,CHOLSCREEN
TX,Texas,Parker,3,156764,48367,KIDNEY
TN,Tennessee,Grainger,10.9,23763,47057,INDEPLIVE
VA,Virginia,Carroll,83,29048,51035,BPMED
VA,Virginia,Henrico,77.2,333554,51087,CHECKUP
TN,Tennessee,Perry,7.2,8472,47135,VISION
PA,Pennsylvania,Wyoming,8.5,26034,42131,HEARING
VA,Virginia,Rockingham,11.7,84394,51165,PHLTH
VA,Virginia,Louisa,40.4,38848,51109,HIGHCHOL
TN,Tennessee,Dyer,7.9,36615,47045,CHD
PA,Pennsylvania,Northumberland,4.2,91266,42097,SELFCARE
TX,Texas,Garza,22.3,5863,48169,GHLTH
VA,Virginia,Augusta,33.3,77563,51015,ARTHRITIS
TN,Tennessee,Humphreys,18.7,19211,47085,MOBILITY
SD,South Dakota,Lincoln,4.7,67870,46083,COPD
VA,Virginia,Suffolk,15.6,96194,51800,BINGE
SC,South Carolina,Berkeley,13.5,236701,45015,COGNITION
TN,Tennessee,Dyer,14.7,36615,47045,PHLTH
UT,Utah,Salt Lake,2.5,1186421,49035,KIDNEY
TX,Texas,Brown,34.3,38192,48049,DISABILITY
WV,West Virginia,Jefferson,18.2,58370,54037,GHLTH
TX,Texas,Loving,36.3,57,48301,OBESITY
WY,Wyoming,Platte,9.4,8699,56031,CASTHMA
SD,South Dakota,Codington,6.9,28427,46029,COPD
TX,Texas,Frio,71.3,18436,48163,BPMED
RI,Rhode Island,Bristol,10.7,50818,44001,CASTHMA
TX,Texas,Brown,40.4,38192,48049,HIGHCHOL
SC,South Carolina,Richland,23.9,418307,45079,LPA
WA,Washington,Franklin,8.4,98268,53021,INDEPLIVE
FL,Florida,Polk,25.9,724777,12105,ARTHRITIS
FL,Florida,Clay,12.3,219252,12019,DIABETES
FL,Florida,Volusia,77.3,553284,12127,CHECKUP
FL,Florida,Collier,7.5,384902,12021,CASTHMA
FL,Florida,Hardee,39,26937,12049,SLEEP
FL,Florida,Wakulla,7.4,33739,12129,CANCER
FL,Florida,Baker,75.6,29210,12003,CHECKUP
FL,Florida,Walton,64.6,74071,12131,COLON_SCREEN
FL,Florida,Madison,42.4,18493,12079,BPHIGH
FL,Florida,Monroe,17.7,74228,12087,DEPRESSION
FL,Florida,Orange,28.2,1393452,12095,HIGHCHOL
FL,Florida,Brevard,15,601942,12009,PHLTH
FL,Florida,Wakulla,3.1,33739,12129,KIDNEY
FL,Florida,Union,24.1,15237,12125,TEETHLOST
FL,Florida,Madison,9.3,18493,12079,CHD
FL,Florida,Washington,79.8,25473,12133,CERVICAL
FL,Florida,St. Johns,76.6,264672,12109,BPMED
FL,Florida,Gulf,3.9,13639,12045,KIDNEY
FL,Florida,Bradford,4.8,28201,12007,STROKE
FL,Florida,Columbia,17.5,71686,12023,MHLTH
FL,Florida,Palm Beach,25.3,1496770,12099,LPA
FL,Florida,Hendry,23.9,42022,12051,COREM
FL,Florida,Martin,32.8,161000,12085,SLEEP
FL,Florida,Indian River,78.4,159923,12061,CHECKUP
FL,Florida,Marion,80.3,365579,12083,CHECKUP
FL,Florida,DeSoto,17.9,38001,12027,DEPRESSION
FL,Florida,Citrus,4.6,149657,12017,KIDNEY
FL,Florida,Washington,72.1,25473,12133,MAMMOUSE
FL,Florida,Clay,17.8,219252,12019,BINGE
